sub,ses,run,trial_id,onset,nsd_id,split,category_id
subj07,16,5,11515,76.0,33230,train,22
subj07,16,5,11518,88.0,69636,train,23
subj07,16,5,11522,108.0,28727,train,11
subj07,16,5,11525,120.0,54214,train,37
subj07,16,5,11528,132.0,20082,train,30
subj07,16,5,11530,140.0,52827,train,59
subj07,16,5,11532,148.0,40931,train,55
subj07,16,5,11536,168.0,32384,train,11
subj07,16,5,11541,188.0,38591,train,53
subj07,16,5,11543,200.0,461,train,6
subj07,16,5,11546,212.0,8968,train,25
subj07,16,5,11548,220.0,34114,train,53
subj07,16,5,11553,240.0,44807,train,38
subj07,16,5,11555,252.0,52033,train,30
subj07,16,5,11557,260.0,26163,shared1000,30
subj07,16,6,11563,12.0,31357,train,36
subj07,16,6,11565,20.0,16282,train,37
subj07,16,6,11575,64.0,58420,train,53
subj07,16,6,11579,80.0,50155,train,38
subj07,16,6,11581,88.0,31846,train,19
subj07,16,6,11585,108.0,1842,train,23
subj07,16,6,11589,124.0,49137,train,20
subj07,16,6,11593,140.0,55593,train,74
subj07,16,6,11595,152.0,33980,train,6
subj07,16,6,11601,176.0,3071,train,23
subj07,16,6,11604,192.0,41164,train,18
subj07,16,6,11608,208.0,5414,train,5
subj07,16,6,11612,224.0,54711,train,5
subj07,16,6,11616,244.0,69854,shared1000,3
subj07,16,6,11622,268.0,31762,train,30
subj07,16,7,11627,20.0,38590,train,6
subj07,16,7,11631,36.0,11677,train,37
subj07,16,7,11633,44.0,67759,train,31
subj07,16,7,11636,60.0,16282,train,37
subj07,16,7,11639,72.0,42293,train,11
subj07,16,7,11641,80.0,40994,train,4
subj07,16,7,11643,92.0,22975,train,37
subj07,16,7,11645,100.0,67954,train,74
subj07,16,7,11647,108.0,61846,train,37
subj07,16,7,11649,116.0,17061,train,37
subj07,16,7,11655,140.0,68925,train,59
subj07,16,7,11657,152.0,65100,train,22
subj07,16,7,11664,180.0,28592,train,38
subj07,16,7,11666,192.0,22975,train,37
subj07,16,7,11668,200.0,62713,train,30
subj07,16,7,11674,224.0,51677,train,20
subj07,16,7,11677,240.0,38590,train,6
subj07,16,7,11679,248.0,38239,train,30
subj07,16,7,11683,264.0,26983,train,31
subj07,16,7,11685,272.0,9058,train,37
subj07,16,7,11687,280.0,62958,train,36
subj07,16,8,11693,32.0,6421,train,61
subj07,16,8,11699,60.0,70642,train,20
subj07,16,8,11701,68.0,24873,train,33
subj07,16,8,11707,92.0,35163,train,36
subj07,16,8,11711,112.0,65100,train,22
subj07,16,8,11715,128.0,1842,train,23
subj07,16,8,11720,152.0,60318,train,36
subj07,16,8,11722,160.0,48482,train,33
subj07,16,8,11724,168.0,51158,train,38
subj07,16,8,11733,208.0,2494,train,74
subj07,16,8,11737,224.0,15772,train,3
subj07,16,8,11742,248.0,9807,train,25
subj07,16,8,11744,256.0,26990,shared1000,10
subj07,16,8,11746,264.0,10703,train,37
subj07,16,8,11748,272.0,6219,train,74
subj07,16,9,11755,32.0,47687,shared1000,53
subj07,16,9,11761,60.0,71267,train,38
subj07,16,9,11766,80.0,42399,train,74
subj07,16,9,11769,92.0,31594,train,55
subj07,16,9,11772,104.0,45367,train,38
subj07,16,9,11774,116.0,17925,train,20
subj07,16,9,11776,124.0,14676,train,38
subj07,16,9,11782,148.0,59089,train,5
subj07,16,9,11784,160.0,68118,train,10
subj07,16,9,11786,168.0,25807,train,74
subj07,16,9,11800,228.0,21194,shared1000,59
subj07,16,9,11808,264.0,20752,train,3
subj07,16,10,11813,12.0,33372,train,59
subj07,16,10,11815,20.0,61641,train,30
subj07,16,10,11825,64.0,68925,train,59
subj07,16,10,11828,76.0,26990,shared1000,10
subj07,16,10,11835,108.0,62116,train,20
subj07,16,10,11842,136.0,18360,train,38
subj07,16,10,11855,196.0,33980,train,6
subj07,16,10,11858,208.0,21357,train,20
subj07,16,10,11863,232.0,31121,train,22
subj07,16,10,11865,240.0,33171,shared1000,23
subj07,16,10,11867,248.0,62958,train,36
subj07,16,10,11869,256.0,62751,train,23
subj07,16,10,11871,264.0,43969,train,23
subj07,16,11,11876,16.0,43969,train,23
subj07,16,11,11879,28.0,68983,train,5
subj07,16,11,11882,40.0,42123,train,38
subj07,16,11,11884,48.0,37811,train,23
subj07,16,11,11889,72.0,38297,shared1000,5
subj07,16,11,11897,108.0,497,train,25
subj07,16,11,11902,128.0,43818,shared1000,33
subj07,16,11,11905,144.0,35163,train,36
subj07,16,11,11907,152.0,22844,train,33
subj07,16,11,11911,168.0,35026,train,36
subj07,16,11,11926,236.0,9058,train,37
subj07,16,11,11928,244.0,18969,train,4
subj07,16,11,11933,264.0,43159,shared1000,17
subj07,16,11,11935,272.0,43969,train,23
subj07,16,12,11939,16.0,23871,shared1000,38
subj07,16,12,11941,24.0,32997,train,61
subj07,16,12,11943,32.0,15210,train,30
subj07,16,12,11946,44.0,25589,train,37
subj07,16,12,11951,68.0,33921,train,4
subj07,16,12,11964,124.0,33847,train,30
subj07,16,12,11970,152.0,68645,train,23
subj07,16,12,11973,164.0,17284,train,20
subj07,16,12,11975,172.0,6219,train,74
subj07,16,12,11984,212.0,8006,shared1000,37
subj07,16,12,11988,228.0,10572,train,74
subj07,16,12,11991,240.0,29863,train,33
subj07,16,12,11994,256.0,65418,train,20
subj07,16,12,11998,272.0,39270,train,3
subj07,17,1,12001,16.0,51983,shared1000,31
subj07,17,1,12008,44.0,61510,shared1000,37
subj07,17,1,12011,56.0,15764,train,61
subj07,17,1,12017,84.0,28592,train,38
subj07,17,1,12019,92.0,4288,train,23
subj07,17,1,12022,108.0,20650,shared1000,38
subj07,17,1,12025,120.0,22995,train,18
subj07,17,1,12030,144.0,37768,train,74
subj07,17,1,12032,152.0,29863,train,33
subj07,17,1,12035,164.0,69115,train,3
subj07,17,1,12038,176.0,13664,train,23
subj07,17,1,12040,184.0,33354,train,5
subj07,17,1,12042,192.0,21758,train,6
subj07,17,1,12045,208.0,44211,train,6
subj07,17,1,12049,224.0,55785,train,53
subj07,17,1,12054,248.0,25805,train,5
subj07,17,1,12056,256.0,68118,train,10
subj07,17,1,12059,268.0,17189,train,38
subj07,17,2,12063,12.0,38297,shared1000,5
subj07,17,2,12065,20.0,62116,train,20
subj07,17,2,12069,36.0,17284,train,20
subj07,17,2,12072,52.0,45465,train,59
subj07,17,2,12081,88.0,8906,train,11
subj07,17,2,12086,112.0,53408,train,61
subj07,17,2,12089,124.0,14789,train,37
subj07,17,2,12091,132.0,17284,train,20
subj07,17,2,12093,140.0,50253,train,22
subj07,17,2,12096,156.0,53090,train,36
subj07,17,2,12099,168.0,31594,train,55
subj07,17,2,12101,176.0,49188,train,37
subj07,17,2,12104,192.0,6588,train,23
subj07,17,2,12107,204.0,37232,train,4
subj07,17,2,12111,220.0,56512,train,19
subj07,17,2,12113,228.0,53725,train,20
subj07,17,2,12115,240.0,48109,train,22
subj07,17,2,12118,252.0,36256,train,30
subj07,17,2,12123,272.0,48470,train,22
subj07,17,3,12125,12.0,12933,train,23
subj07,17,3,12135,52.0,56512,train,19
subj07,17,3,12138,68.0,57576,train,38
subj07,17,3,12140,76.0,7560,train,23
subj07,17,3,12142,84.0,8514,train,20
subj07,17,3,12145,96.0,65806,train,20
subj07,17,3,12152,128.0,60251,shared1000,6
subj07,17,3,12159,160.0,30998,train,22
subj07,17,3,12164,180.0,62912,train,10
subj07,17,3,12168,200.0,49142,train,20
subj07,17,3,12173,220.0,19984,train,55
subj07,17,3,12178,240.0,33795,train,33
subj07,17,3,12180,252.0,50434,train,22
subj07,17,3,12182,260.0,50217,train,36
subj07,17,3,12185,272.0,24993,train,6
subj07,17,3,12187,280.0,39317,train,55
subj07,17,4,12192,28.0,66457,train,53
subj07,17,4,12198,56.0,57576,train,38
subj07,17,4,12201,68.0,43989,train,33
subj07,17,4,12205,84.0,7560,train,23
subj07,17,4,12207,96.0,44120,train,10
subj07,17,4,12209,104.0,20514,train,59
subj07,17,4,12214,124.0,64790,train,25
subj07,17,4,12217,140.0,18563,train,20
subj07,17,4,12223,164.0,21194,shared1000,59
subj07,17,4,12225,172.0,38910,train,11
subj07,17,4,12229,192.0,27090,train,5
subj07,17,4,12235,216.0,55966,train,37
subj07,17,4,12237,224.0,33829,train,22
subj07,17,4,12239,236.0,18563,train,20
subj07,17,4,12241,244.0,15210,train,30
subj07,17,4,12247,268.0,67437,train,10
subj07,17,5,12251,16.0,58681,shared1000,4
subj07,17,5,12261,56.0,18563,train,20
subj07,17,5,12263,64.0,43989,train,33
subj07,17,5,12269,92.0,4881,train,30
subj07,17,5,12273,108.0,37820,train,33
subj07,17,5,12276,124.0,55789,train,37
subj07,17,5,12281,144.0,31121,train,22
subj07,17,5,12283,152.0,56512,train,19
subj07,17,5,12286,168.0,50253,train,22
subj07,17,5,12296,212.0,10572,train,74
subj07,17,5,12300,228.0,32432,train,59
subj07,17,5,12303,244.0,7888,train,23
subj07,17,5,12308,264.0,10081,train,23
subj07,17,5,12312,280.0,60735,train,6
subj07,17,6,12313,12.0,9851,train,23
subj07,17,6,12316,24.0,925,train,18
subj07,17,6,12319,36.0,24338,train,22
subj07,17,6,12322,52.0,37232,train,4
subj07,17,6,12324,60.0,7452,train,18
subj07,17,6,12327,72.0,17705,train,53
subj07,17,6,12332,96.0,72796,train,5
subj07,17,6,12334,104.0,61958,train,22
subj07,17,6,12343,140.0,66224,train,53
subj07,17,6,12347,160.0,9851,train,23
subj07,17,6,12350,172.0,39870,train,4
subj07,17,6,12353,184.0,55590,train,5
subj07,17,6,12357,204.0,69542,train,4
subj07,17,6,12361,220.0,12528,train,33
subj07,17,6,12365,240.0,17686,train,23
subj07,17,6,12372,268.0,53156,train,18
subj07,17,6,12374,276.0,27758,train,19
subj07,17,7,12379,28.0,24746,train,36
subj07,17,7,12383,44.0,68747,train,4
subj07,17,7,12386,60.0,48280,train,74
subj07,17,7,12388,68.0,41805,train,59
subj07,17,7,12394,92.0,37370,train,17
subj07,17,7,12396,100.0,15520,train,36
subj07,17,7,12399,116.0,19964,train,38
subj07,17,7,12402,128.0,16879,train,4
subj07,17,7,12404,136.0,54957,train,5
subj07,17,7,12407,148.0,49188,train,37
subj07,17,7,12409,160.0,21699,train,36
subj07,17,7,12411,168.0,18096,train,23
subj07,17,7,12416,188.0,17664,train,30
subj07,17,7,12419,204.0,52370,train,37
subj07,17,7,12425,228.0,32432,train,59
subj07,17,7,12428,244.0,59057,train,4
subj07,17,7,12430,252.0,41144,train,61
subj07,17,7,12435,272.0,27090,train,5
subj07,17,8,12442,28.0,4881,train,30
subj07,17,8,12445,40.0,41784,train,53
subj07,17,8,12450,60.0,48280,train,74
subj07,17,8,12455,84.0,65904,train,10
subj07,17,8,12459,100.0,62973,train,23
subj07,17,8,12461,112.0,30462,train,31
subj07,17,8,12464,124.0,24338,train,22
subj07,17,8,12467,136.0,28949,train,36
subj07,17,8,12470,152.0,69792,train,18
subj07,17,8,12474,168.0,53156,train,18
subj07,17,8,12478,184.0,49188,train,37
subj07,17,8,12481,200.0,52916,train,22
subj07,17,8,12484,212.0,43989,train,33
subj07,17,8,12490,236.0,32432,train,59
subj07,17,8,12493,252.0,16018,train,74
subj07,17,8,12496,264.0,17664,train,30
subj07,17,8,12499,276.0,37208,train,20
subj07,17,9,12500,12.0,1533,train,6
subj07,17,9,12504,28.0,30462,train,31
subj07,17,9,12507,40.0,28949,train,36
subj07,17,9,12511,60.0,60835,train,30
subj07,17,9,12513,68.0,33758,train,4
subj07,17,9,12517,84.0,31338,train,3
subj07,17,9,12520,100.0,62912,train,10
subj07,17,9,12523,112.0,742,train,23
subj07,17,9,12528,132.0,57413,train,31
subj07,17,9,12530,144.0,64898,train,18
subj07,17,9,12540,184.0,3191,train,5
subj07,17,9,12544,204.0,7890,train,11
subj07,17,9,12546,212.0,27090,train,5
subj07,17,9,12548,220.0,37280,train,22
subj07,17,9,12551,232.0,24138,train,6
subj07,17,9,12553,244.0,41415,train,30
subj07,17,10,12563,12.0,1002,train,33
subj07,17,10,12565,20.0,33859,train,61
subj07,17,10,12568,32.0,69926,train,30
subj07,17,10,12571,44.0,48280,train,74
subj07,17,10,12573,56.0,51378,train,30
subj07,17,10,12577,72.0,8514,train,20
subj07,17,10,12580,84.0,60735,train,6
subj07,17,10,12586,112.0,12530,train,53
subj07,17,10,12591,132.0,57712,train,31
subj07,17,10,12593,140.0,59982,train,37
subj07,17,10,12599,168.0,18360,train,38
subj07,17,10,12604,188.0,60415,train,19
subj07,17,10,12606,196.0,68754,train,25
subj07,17,10,12611,220.0,29818,train,23
subj07,17,10,12614,232.0,65747,train,4
subj07,17,10,12618,252.0,15398,train,33
subj07,17,10,12621,264.0,31372,train,38
subj07,17,11,12628,24.0,30923,train,31
subj07,17,11,12637,64.0,59982,train,37
subj07,17,11,12639,72.0,42909,train,37
subj07,17,11,12643,88.0,20045,train,33
subj07,17,11,12645,100.0,31338,train,3
subj07,17,11,12647,108.0,59057,train,4
subj07,17,11,12651,124.0,11157,train,61
subj07,17,11,12657,152.0,39870,train,4
subj07,17,11,12661,168.0,8415,shared1000,74
subj07,17,11,12663,176.0,21680,train,4
subj07,17,11,12667,196.0,51378,train,30
subj07,17,11,12670,208.0,23985,train,6
subj07,17,11,12672,216.0,18795,train,61
subj07,17,11,12678,244.0,15784,train,55
subj07,17,11,12680,252.0,12171,train,30
subj07,17,12,12690,20.0,64836,train,10
subj07,17,12,12692,28.0,34723,train,36
subj07,17,12,12694,36.0,31154,train,17
subj07,17,12,12697,52.0,3191,train,5
subj07,17,12,12699,60.0,13461,train,33
subj07,17,12,12703,76.0,13743,train,25
subj07,17,12,12705,84.0,70379,train,6
subj07,17,12,12711,112.0,51764,train,33
subj07,17,12,12715,128.0,9252,train,20
subj07,17,12,12720,152.0,37208,train,20
subj07,17,12,12722,160.0,53049,train,4
subj07,17,12,12724,168.0,54059,train,31
subj07,17,12,12726,176.0,18096,train,23
subj07,17,12,12729,192.0,18795,train,61
subj07,17,12,12734,212.0,42548,train,38
subj07,17,12,12736,220.0,17367,train,20
subj07,17,12,12740,236.0,46367,train,20
subj07,17,12,12744,256.0,25064,train,30
subj07,18,1,12751,16.0,72740,train,18
subj07,18,1,12753,24.0,42548,train,38
subj07,18,1,12759,48.0,19074,shared1000,23
subj07,18,1,12763,64.0,70379,train,6
subj07,18,1,12765,76.0,71794,train,4
subj07,18,1,12767,84.0,64836,train,10
subj07,18,1,12778,132.0,66278,shared1000,4
subj07,18,1,12782,148.0,66627,train,30
subj07,18,1,12784,156.0,71864,train,22
subj07,18,1,12800,228.0,18360,train,38
subj07,18,1,12806,256.0,17979,train,4
subj07,18,2,12817,28.0,13743,train,25
subj07,18,2,12820,40.0,7007,shared1000,22
subj07,18,2,12823,56.0,12603,train,22
subj07,18,2,12830,84.0,9546,train,55
subj07,18,2,12832,96.0,25879,train,38
subj07,18,2,12837,116.0,69502,shared1000,37
subj07,18,2,12843,144.0,39270,train,3
subj07,18,2,12845,152.0,34538,train,37
subj07,18,2,12847,160.0,14539,train,30
subj07,18,2,12855,196.0,49584,train,31
subj07,18,2,12863,228.0,67915,train,74
subj07,18,2,12868,252.0,42642,shared1000,22
subj07,18,2,12871,264.0,60975,train,30
subj07,18,2,12873,272.0,46506,train,22
subj07,18,3,12877,20.0,55087,train,30
subj07,18,3,12879,28.0,65983,train,23
subj07,18,3,12881,36.0,41378,train,19
subj07,18,3,12884,52.0,56887,train,33
subj07,18,3,12890,76.0,21402,train,23
subj07,18,3,12895,100.0,11083,train,33
subj07,18,3,12898,112.0,13461,train,33
subj07,18,3,12900,120.0,25064,train,30
subj07,18,3,12902,128.0,11635,shared1000,20
subj07,18,3,12907,148.0,11635,shared1000,20
subj07,18,3,12910,164.0,8208,train,30
subj07,18,3,12915,184.0,18096,train,23
subj07,18,3,12918,196.0,21205,train,53
subj07,18,3,12921,212.0,69542,train,4
subj07,18,3,12923,220.0,53227,train,10
subj07,18,3,12925,228.0,63135,train,4
subj07,18,3,12927,236.0,13950,train,38
subj07,18,3,12929,248.0,59982,train,37
subj07,18,3,12931,256.0,24138,train,6
subj07,18,3,12936,276.0,13027,train,36
subj07,18,4,12940,20.0,11083,train,33
subj07,18,4,12947,48.0,10816,train,4
subj07,18,4,12951,68.0,70867,train,11
subj07,18,4,12953,76.0,71259,train,37
subj07,18,4,12955,84.0,33859,train,61
subj07,18,4,12957,92.0,63135,train,4
subj07,18,4,12960,108.0,62334,train,17
subj07,18,4,12962,116.0,4991,train,5
subj07,18,4,12964,124.0,21402,train,23
subj07,18,4,12966,132.0,26069,train,37
subj07,18,4,12968,144.0,50033,train,22
subj07,18,4,12971,156.0,46506,train,22
subj07,18,4,12973,164.0,19074,shared1000,23
subj07,18,4,12975,172.0,60717,train,23
subj07,18,4,12983,208.0,39282,train,6
subj07,18,4,12986,220.0,3279,train,22
subj07,18,4,12991,244.0,8428,train,59
subj07,18,4,12995,260.0,43054,train,22
subj07,18,4,12999,276.0,4302,train,61
subj07,18,5,13000,12.0,37041,train,33
subj07,18,5,13007,40.0,39282,train,6
subj07,18,5,13010,52.0,39507,train,31
subj07,18,5,13012,64.0,41805,train,59
subj07,18,5,13016,80.0,71753,shared1000,5
subj07,18,5,13019,92.0,15422,train,23
subj07,18,5,13022,108.0,55701,train,59
subj07,18,5,13025,120.0,13743,train,25
subj07,18,5,13027,128.0,40706,train,20
subj07,18,5,13031,148.0,48157,shared1000,61
subj07,18,5,13035,164.0,65152,train,22
subj07,18,5,13040,184.0,17450,shared1000,6
subj07,18,5,13042,196.0,45654,train,33
subj07,18,5,13044,204.0,1002,train,33
subj07,18,5,13049,224.0,60251,shared1000,6
subj07,18,5,13059,268.0,53049,train,4
subj07,18,6,13064,16.0,28032,train,61
subj07,18,6,13067,28.0,31945,train,61
subj07,18,6,13069,36.0,55087,train,30
subj07,18,6,13071,44.0,15422,train,23
subj07,18,6,13073,56.0,53049,train,4
subj07,18,6,13075,64.0,53548,train,6
subj07,18,6,13077,72.0,44551,train,30
subj07,18,6,13079,80.0,38435,train,31
subj07,18,6,13083,96.0,11157,train,61
subj07,18,6,13086,112.0,29855,train,22
subj07,18,6,13089,124.0,50023,train,3
subj07,18,6,13091,132.0,66496,train,18
subj07,18,6,13096,156.0,39354,train,23
subj07,18,6,13102,180.0,31195,train,20
subj07,18,6,13105,192.0,32997,train,61
subj07,18,6,13108,208.0,52118,train,19
subj07,18,6,13111,220.0,34940,train,23
subj07,18,6,13119,256.0,56850,shared1000,36
subj07,18,6,13124,276.0,60975,train,30
subj07,18,7,13126,16.0,42909,train,37
subj07,18,7,13133,44.0,6753,train,74
subj07,18,7,13139,72.0,23906,train,61
subj07,18,7,13144,92.0,63135,train,4
subj07,18,7,13146,104.0,34428,train,30
subj07,18,7,13150,120.0,18345,train,25
subj07,18,7,13157,152.0,27635,train,20
subj07,18,7,13161,168.0,65700,train,38
subj07,18,7,13165,184.0,65769,shared1000,37
subj07,18,7,13168,200.0,43630,train,17
subj07,18,7,13170,208.0,35185,train,20
subj07,18,7,13173,220.0,52308,train,3
subj07,18,7,13178,244.0,31154,train,17
subj07,18,7,13180,252.0,24087,train,36
subj07,18,7,13185,272.0,39410,train,38
subj07,18,8,13189,16.0,65700,train,38
subj07,18,8,13191,24.0,25186,train,23
subj07,18,8,13194,36.0,27344,train,4
subj07,18,8,13200,64.0,8906,train,11
subj07,18,8,13202,72.0,52617,train,22
subj07,18,8,13205,84.0,1020,train,23
subj07,18,8,13208,100.0,25268,shared1000,23
subj07,18,8,13210,108.0,18003,train,25
subj07,18,8,13213,120.0,72042,train,74
subj07,18,8,13218,144.0,31983,train,61
subj07,18,8,13221,156.0,5464,train,53
subj07,18,8,13225,172.0,40970,train,37
subj07,18,8,13227,184.0,42909,train,37
subj07,18,8,13229,192.0,1020,train,23
subj07,18,8,13233,208.0,65700,train,38
subj07,18,8,13235,216.0,27344,train,4
subj07,18,8,13240,236.0,39410,train,38
subj07,18,8,13242,248.0,40280,train,59
subj07,18,8,13246,264.0,9070,train,31
subj07,18,8,13248,272.0,31195,train,20
subj07,18,9,13250,12.0,23673,train,11
subj07,18,9,13256,36.0,70236,train,4
subj07,18,9,13258,44.0,36472,train,61
subj07,18,9,13261,60.0,20045,train,33
subj07,18,9,13265,76.0,25677,train,38
subj07,18,9,13267,84.0,31746,train,33
subj07,18,9,13272,104.0,12487,shared1000,4
subj07,18,9,13276,124.0,30527,train,23
subj07,18,9,13279,136.0,63863,train,53
subj07,18,9,13283,152.0,68401,train,3
subj07,18,9,13285,164.0,24993,train,6
subj07,18,9,13289,180.0,64333,train,36
subj07,18,9,13293,200.0,41500,train,6
subj07,18,9,13295,208.0,26781,train,23
subj07,18,9,13303,244.0,12267,train,37
subj07,18,10,13313,12.0,54329,train,4
subj07,18,10,13323,52.0,64861,train,37
subj07,18,10,13327,72.0,66257,train,6
subj07,18,10,13329,80.0,20574,train,61
subj07,18,10,13336,112.0,31154,train,17
subj07,18,10,13338,120.0,29895,train,11
subj07,18,10,13341,132.0,3279,train,22
subj07,18,10,13343,140.0,36472,train,61
subj07,18,10,13348,164.0,47429,train,5
subj07,18,10,13352,180.0,41114,train,4
subj07,18,10,13356,196.0,5034,shared1000,33
subj07,18,10,13364,232.0,64910,train,37
subj07,18,11,13377,20.0,52070,shared1000,3
subj07,18,11,13379,28.0,16629,train,4
subj07,18,11,13384,48.0,68787,train,61
subj07,18,11,13389,72.0,43054,train,22
subj07,18,11,13393,88.0,56683,train,74
subj07,18,11,13401,124.0,4006,train,23
subj07,18,11,13404,136.0,31064,shared1000,33
subj07,18,11,13406,144.0,13939,train,33
subj07,18,11,13409,160.0,63359,train,18
subj07,18,11,13412,172.0,27220,train,36
subj07,18,11,13414,180.0,58439,train,5
subj07,18,11,13416,188.0,20574,train,61
subj07,18,11,13419,204.0,12491,train,33
subj07,18,11,13421,212.0,2346,train,33
subj07,18,11,13426,232.0,13950,train,38
subj07,18,11,13430,252.0,20574,train,61
subj07,18,11,13437,280.0,43453,train,38
subj07,18,12,13438,12.0,14931,shared1000,6
subj07,18,12,13440,20.0,71450,shared1000,30
subj07,18,12,13442,28.0,17685,train,5
subj07,18,12,13448,52.0,72027,train,53
subj07,18,12,13457,92.0,37516,train,53
subj07,18,12,13459,104.0,33865,train,19
subj07,18,12,13462,116.0,7661,train,55
subj07,18,12,13465,128.0,54329,train,4
subj07,18,12,13467,136.0,54423,train,10
subj07,18,12,13470,152.0,36472,train,61
subj07,18,12,13472,160.0,56289,train,36
subj07,18,12,13474,168.0,40582,train,17
subj07,18,12,13476,176.0,17926,train,74
subj07,18,12,13479,192.0,54423,train,10
subj07,18,12,13483,208.0,40280,train,59
subj07,18,12,13485,216.0,62771,train,11
subj07,18,12,13489,236.0,21319,train,6
subj07,18,12,13492,248.0,24242,train,30
subj07,19,1,13506,36.0,46462,shared1000,37
subj07,19,1,13508,44.0,51185,shared1000,59
subj07,19,1,13511,60.0,28032,train,61
subj07,19,1,13513,68.0,41282,train,74
subj07,19,1,13515,76.0,43630,train,17
subj07,19,1,13517,84.0,68787,train,61
subj07,19,1,13523,112.0,59871,train,61
subj07,19,1,13527,132.0,21249,train,38
subj07,19,1,13529,140.0,23673,train,11
subj07,19,1,13531,148.0,46697,train,17
subj07,19,1,13539,184.0,52812,train,33
subj07,19,1,13541,192.0,9070,train,31
subj07,19,1,13545,208.0,43734,train,55
subj07,19,1,13551,236.0,44844,shared1000,20
subj07,19,1,13553,244.0,4091,train,53
subj07,19,1,13556,256.0,65297,train,74
subj07,19,1,13558,264.0,19154,train,6
subj07,19,1,13561,276.0,30058,train,6
subj07,19,2,13563,12.0,53813,train,55
subj07,19,2,13565,20.0,47683,train,31
subj07,19,2,13581,88.0,29110,train,5
subj07,19,2,13583,96.0,40582,train,17
subj07,19,2,13585,104.0,44696,train,18
subj07,19,2,13589,124.0,72714,train,38
subj07,19,2,13596,152.0,16629,train,4
subj07,19,2,13598,164.0,3022,train,53
subj07,19,2,13603,184.0,35195,train,5
subj07,19,2,13608,208.0,45654,train,33
subj07,19,2,13610,216.0,67726,train,55
subj07,19,2,13613,228.0,40970,train,37
subj07,19,2,13615,236.0,38248,train,36
subj07,19,2,13617,248.0,27590,train,37
subj07,19,2,13620,260.0,47251,train,22
subj07,19,2,13622,268.0,68787,train,61
subj07,19,3,13625,12.0,37763,train,23
subj07,19,3,13627,20.0,52667,train,61
subj07,19,3,13632,40.0,38358,shared1000,23
subj07,19,3,13639,72.0,45337,train,20
subj07,19,3,13641,80.0,42292,train,11
subj07,19,3,13643,88.0,16879,train,4
subj07,19,3,13647,108.0,67461,train,53
subj07,19,3,13650,120.0,64004,shared1000,38
subj07,19,3,13661,168.0,9688,train,37
subj07,19,3,13666,192.0,44696,train,18
subj07,19,3,13668,200.0,67832,train,33
subj07,19,3,13672,216.0,39343,train,38
subj07,19,3,13675,232.0,39469,train,53
subj07,19,3,13677,240.0,67295,shared1000,38
subj07,19,3,13681,256.0,13574,train,20
subj07,19,4,13688,12.0,20967,train,6
subj07,19,4,13699,60.0,56683,train,74
subj07,19,4,13701,68.0,46462,shared1000,37
subj07,19,4,13703,76.0,38973,train,37
subj07,19,4,13708,96.0,33768,train,38
subj07,19,4,13710,108.0,57439,train,4
subj07,19,4,13712,116.0,63601,train,17
subj07,19,4,13716,132.0,67726,train,55
subj07,19,4,13718,140.0,27115,train,74
subj07,19,4,13722,156.0,57439,train,4
subj07,19,4,13724,168.0,30058,train,6
subj07,19,4,13727,180.0,57461,train,53
subj07,19,4,13729,188.0,62456,train,4
subj07,19,4,13731,196.0,60269,train,10
subj07,19,4,13733,208.0,72521,train,18
subj07,19,4,13735,216.0,36403,train,18
subj07,19,4,13739,232.0,57616,train,18
subj07,19,4,13741,240.0,5966,train,20
subj07,19,4,13745,260.0,33762,train,33
subj07,19,4,13747,268.0,65212,train,6
subj07,19,5,13751,16.0,65212,train,6
subj07,19,5,13755,32.0,46534,train,30
subj07,19,5,13759,52.0,59046,shared1000,6
subj07,19,5,13763,68.0,68471,shared1000,22
subj07,19,5,13767,84.0,28793,train,5
subj07,19,5,13769,92.0,48530,shared1000,31
subj07,19,5,13775,120.0,37763,train,23
subj07,19,5,13783,156.0,24947,train,55
subj07,19,5,13785,164.0,36663,train,18
subj07,19,5,13788,176.0,56902,train,38
subj07,19,5,13790,184.0,30997,train,37
subj07,19,5,13792,192.0,71251,train,74
subj07,19,5,13794,204.0,69841,train,74
subj07,19,5,13801,232.0,41282,train,74
subj07,19,5,13803,244.0,30421,train,6
subj07,19,5,13809,268.0,11051,train,38
subj07,19,5,13812,280.0,41282,train,74
subj07,19,6,13815,20.0,20900,train,18
subj07,19,6,13821,44.0,34636,train,31
subj07,19,6,13823,56.0,8435,shared1000,55
subj07,19,6,13831,88.0,65874,train,25
subj07,19,6,13835,108.0,34056,train,37
subj07,19,6,13838,120.0,70983,train,20
subj07,19,6,13846,156.0,54214,train,37
subj07,19,6,13848,164.0,8248,train,3
subj07,19,6,13850,172.0,53860,train,55
subj07,19,6,13857,204.0,68471,shared1000,22
subj07,19,6,13859,212.0,9688,train,37
subj07,19,6,13862,224.0,36663,train,18
subj07,19,6,13864,232.0,17405,train,6
subj07,19,6,13869,256.0,24947,train,55
subj07,19,6,13873,272.0,16966,train,37
subj07,19,7,13878,24.0,20151,train,22
subj07,19,7,13881,36.0,46583,train,38
subj07,19,7,13883,44.0,72053,train,59
subj07,19,7,13885,52.0,46495,train,37
subj07,19,7,13888,68.0,8435,shared1000,55
subj07,19,7,13892,84.0,24242,train,30
subj07,19,7,13895,96.0,24358,train,38
subj07,19,7,13897,108.0,23965,train,31
subj07,19,7,13907,152.0,26593,train,61
subj07,19,7,13909,160.0,11030,train,17
